Query	Annotation	Similarity_Score	Status
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|Q876L5|AKR1_SACU7 Palmitoyltransferase AKR1 OS=Saccharomyces uvarum (strain ATCC 76518 / CBS 7001 / CLIB 283 / NBRC 10550 / MCYC 623 / NCYC 2669 / NRRL Y-11845) OX=659244 GN=AKR1 PE=3 SV=2	0.6632530093193054	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|Q0UY53|ATG26_PHANO Sterol 3-beta-glucosyltransferase OS=Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) OX=321614 GN=ATG26 PE=3 SV=1	0.6625791788101196	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|A1CPP3|SEY1_ASPCL Protein sey1 OS=Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107) OX=344612 GN=sey1 PE=3 SV=2	0.66253662109375	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|Q753I3|DGK1_EREGS CTP-dependent diacylglycerol kinase 1 OS=Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) OX=284811 GN=DGK1 PE=3 SV=1	0.6624901294708252	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|A4UHQ1|GLYCO_EBLV1 Glycoprotein OS=European bat lyssavirus 1 (strain Bat/Germany/RV9/1968) OX=453115 GN=G PE=3 SV=1	0.8187543153762817	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q0GBX6|GLYCO_RABVD Glycoprotein OS=Rabies virus (strain China/DRV) OX=445792 GN=G PE=1 SV=1	0.8108327984809875	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P03453|HEMA_I77AB Hemagglutinin OS=Influenza A virus (strain A/USSR/90/1977 H1N1) OX=381516 GN=HA PE=3 SV=2	0.7852412462234497	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|A8C8W3|HEMA_I67A2 Hemagglutinin OS=Influenza A virus (strain A/Swine/Wisconsin/1/1967 H1N1) OX=382855 GN=HA PE=3 SV=1	0.7850881218910217	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P17002|HEMA_I63A4 Hemagglutinin OS=Influenza A virus (strain A/Equine/Uruguay/1/1963 H3N8) OX=387234 GN=HA PE=3 SV=2	0.7850625514984131	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P29326|CAPSD_HEVBU Pro-secreted protein ORF2 OS=Hepatitis E virus genotype 1 (isolate Human/Burma) OX=31767 GN=ORF2 PE=1 SV=1	0.7735177278518677	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P26096|HEMA_I64A5 Hemagglutinin OS=Influenza A virus (strain A/Equine/C.Detroit/1/1964 H7N7) OX=217836 GN=HA PE=3 SV=1	0.7678039073944092	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P60172|VSGP_EBOSB Pre-small/secreted glycoprotein OS=Sudan ebolavirus (strain Boniface-76) OX=128948 GN=GP PE=3 SV=1	0.737776517868042	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q91AV1|SPIKE_PEDV7 Spike glycoprotein OS=Porcine epidemic diarrhea virus (strain CV777) OX=229032 GN=S PE=1 SV=1	0.7362517714500427	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q6DNX8|PA_I02A3 Polymerase acidic protein (Fragment) OS=Influenza A virus (strain A/Chicken/Hong Kong/37.4/2002 H5N1 genotype X2) OX=284172 GN=PA PE=3 SV=1	0.7355824112892151	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|B3DRT0|RS2_BIFLD Small ribosomal subunit protein uS2 OS=Bifidobacterium longum (strain DJO10A) OX=205913 GN=rpsB PE=3 SV=1	0.9141055345535278	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|A4SDC1|RS2_CHLPM Small ribosomal subunit protein uS2 OS=Chlorobium phaeovibrioides (strain DSM 265 / 1930) OX=290318 GN=rpsB PE=3 SV=1	0.8991516828536987	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q2JLB3|RS2_SYNJB Small ribosomal subunit protein uS2 OS=Synechococcus sp. (strain JA-2-3B'a(2-13)) OX=321332 GN=rpsB PE=3 SV=1	0.8817448616027832	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|B5EHW1|RS2_CITBB Small ribosomal subunit protein uS2 OS=Citrifermentans bemidjiense (strain ATCC BAA-1014 / DSM 16622 / JCM 12645 / Bem) OX=404380 GN=rpsB PE=3 SV=1	0.8641452789306641	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q48QY6|RS2_STRPM Small ribosomal subunit protein uS2 OS=Streptococcus pyogenes serotype M28 (strain MGAS6180) OX=319701 GN=rpsB PE=3 SV=1	0.8551739454269409	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|B3E716|RS2_TRIL1 Small ribosomal subunit protein uS2 OS=Trichlorobacter lovleyi (strain ATCC BAA-1151 / DSM 17278 / SZ) OX=398767 GN=rpsB PE=3 SV=1	0.8550674319267273	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|B1XXJ5|RS2_LEPCP Small ribosomal subunit protein uS2 OS=Leptothrix cholodnii (strain ATCC 51168 / LMG 8142 / SP-6) OX=395495 GN=rpsB PE=3 SV=1	0.847464919090271	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q5M6G5|RS2_STRT2 Small ribosomal subunit protein uS2 OS=Streptococcus thermophilus (strain ATCC BAA-250 / LMG 18311) OX=264199 GN=rpsB PE=3 SV=1	0.8378057479858398	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|A1WX21|RS2_HALHL Small ribosomal subunit protein uS2 OS=Halorhodospira halophila (strain DSM 244 / SL1) OX=349124 GN=rpsB PE=3 SV=1	0.8369191884994507	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q0KA16|RS2_CUPNH Small ribosomal subunit protein uS2 OS=Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) OX=381666 GN=rpsB PE=3 SV=1	0.8349485397338867	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q7VUW7|GLYA_BORPE Serine hydroxymethyltransferase OS=Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251) OX=257313 GN=glyA PE=3 SV=1	0.9998586773872375	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q8PCN4|GLYA_XANCP Serine hydroxymethyltransferase OS=Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25) OX=190485 GN=glyA PE=3 SV=1	0.9864844679832458	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q9XAZ1|GLYA_NEIMF Serine hydroxymethyltransferase OS=Neisseria meningitidis serogroup C / serotype 2a (strain ATCC 700532 / DSM 15464 / FAM18) OX=272831 GN=glyA PE=3 SV=2	0.9846702218055725	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|B7NRK2|GLYA_ECO7I Serine hydroxymethyltransferase OS=Escherichia coli O7:K1 (strain IAI39 / ExPEC) OX=585057 GN=glyA PE=3 SV=1	0.9815500974655151	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q32D21|GLYA_SHIDS Serine hydroxymethyltransferase OS=Shigella dysenteriae serotype 1 (strain Sd197) OX=300267 GN=glyA PE=3 SV=1	0.9813356995582581	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q87WC1|GLYA2_PSESM Serine hydroxymethyltransferase 2 OS=Pseudomonas syringae pv. tomato (strain ATCC BAA-871 / DC3000) OX=223283 GN=glyA2 PE=3 SV=1	0.9782803058624268	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|B8E6W1|GLYA_SHEB2 Serine hydroxymethyltransferase OS=Shewanella baltica (strain OS223) OX=407976 GN=glyA PE=3 SV=1	0.9776046872138977	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|C1DEQ3|GLYA_AZOVD Serine hydroxymethyltransferase OS=Azotobacter vinelandii (strain DJ / ATCC BAA-1303) OX=322710 GN=glyA PE=3 SV=1	0.9773843288421631	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q21NP8|GLYA_SACD2 Serine hydroxymethyltransferase OS=Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024) OX=203122 GN=glyA PE=3 SV=1	0.9767335653305054	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|A8FSQ9|GLYA_SHESH Serine hydroxymethyltransferase OS=Shewanella sediminis (strain HAW-EB3) OX=425104 GN=glyA PE=3 SV=1	0.9764837026596069	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q2YU34|FTN_STAAB Bacterial non-heme ferritin OS=Staphylococcus aureus (strain bovine RF122 / ET3-1) OX=273036 GN=ftnA PE=3 SV=1	0.8936818838119507	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|P0A999|FTNA_ECOL6 Bacterial non-heme ferritin OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=ftnA PE=3 SV=1	0.8906952142715454	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q49YT7|FTN_STAS1 Bacterial non-heme ferritin OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41) OX=342451 GN=ftnA PE=3 SV=1	0.8759437203407288	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q9WZP3|FLP_THEMA Ferritin-like protein OS=Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274 GN=TM_0786 PE=1 SV=1	0.7964425086975098	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q9R6T3|DPSA_SYNP6 Nutrient stress-induced DNA-binding protein OS=Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) OX=269084 GN=dpsA PE=3 SV=2	0.7856082916259766	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q84AP0|DPS_SERMA DNA protection during starvation protein OS=Serratia marcescens OX=615 GN=dps PE=3 SV=1	0.7744296789169312	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q8FJM0|DPS_ECOL6 DNA protection during starvation protein OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=dps PE=3 SV=4	0.762765645980835	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|C4ZXY4|DPS_ECOBW DNA protection during starvation protein OS=Escherichia coli (strain K12 / MC4100 / BW2952) OX=595496 GN=dps PE=3 SV=1	0.7623072862625122	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q3Z3X3|DPS_SHISS DNA protection during starvation protein OS=Shigella sonnei (strain Ss046) OX=300269 GN=dps PE=3 SV=3	0.7623072862625122	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|P0ABT4|DPS_SHIFL DNA protection during starvation protein OS=Shigella flexneri OX=623 GN=dps PE=3 SV=2	0.7623072862625122	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B5BAN7|FABZ_SALPK 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Salmonella paratyphi A (strain AKU_12601) OX=554290 GN=fabZ PE=3 SV=1	0.9991163015365601	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B1JUD9|FABZ_BURO0 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Burkholderia orbicola (strain MC0-3) OX=406425 GN=fabZ PE=3 SV=1	0.9682976007461548	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A1S4Q1|FABZ_SHEAM 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Shewanella amazonensis (strain ATCC BAA-1098 / SB2B) OX=326297 GN=fabZ PE=3 SV=1	0.9639421701431274	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A3MKT1|FABZ_BURM7 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Burkholderia mallei (strain NCTC 10247) OX=320389 GN=fabZ PE=3 SV=1	0.9623241424560547	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|Q3JCW5|FABZ_NITOC 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Nitrosococcus oceani (strain ATCC 19707 / BCRC 17464 / JCM 30415 / NCIMB 11848 / C-107) OX=323261 GN=fabZ PE=3 SV=1	0.9622941017150879	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|Q493C1|FABZ_BLOPB 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Blochmanniella pennsylvanica (strain BPEN) OX=291272 GN=fabZ PE=3 SV=1	0.9613858461380005	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B5F9W5|FABZ_ALIFM 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Aliivibrio fischeri (strain MJ11) OX=388396 GN=fabZ PE=3 SV=1	0.9562869668006897	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A4SQH1|FABZ_AERS4 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Aeromonas salmonicida (strain A449) OX=382245 GN=fabZ PE=3 SV=1	0.9536299705505371	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B8JFW8|FABZ_ANAD2 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Anaeromyxobacter dehalogenans (strain 2CP-1 / ATCC BAA-258) OX=455488 GN=fabZ PE=3 SV=1	0.931847095489502	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A6U8L1|FABZ_SINMW 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Sinorhizobium medicae (strain WSM419) OX=366394 GN=fabZ PE=3 SV=1	0.9206463098526001	success
sp|P08675|CSP_PLACL Circumsporozoite protein OS=Plasmodium cynomolgi (strain London) OX=5831 GN=CSP PE=3 SV=1	sp|P06914|CSP_PLAYO Circumsporozoite protein OS=Plasmodium yoelii yoelii OX=73239 GN=CSP PE=3 SV=1	0.8715142607688904	success
sp|P08675|CSP_PLACL Circumsporozoite protein OS=Plasmodium cynomolgi (strain London) OX=5831 GN=CSP PE=3 SV=1	sp|P19597|CSP_PLAFO Circumsporozoite protein OS=Plasmodium falciparum (isolate NF54) OX=5843 GN=CSP PE=1 SV=2	0.8257209062576294	success
