Query	Annotation	Similarity_Score	Status
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P28967|GG_EHV1B Envelope glycoprotein G OS=Equine herpesvirus 1 (strain Ab4p) OX=31520 GN=gG PE=1 SV=1	0.9909064173698425	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P32514|GG_EHV1K Envelope glycoprotein G OS=Equine herpesvirus 1 (strain Kentucky A) OX=10329 GN=gG PE=3 SV=2	0.9908007979393005	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|C6HAY7|VPS10_AJECH Vacuolar protein sorting/targeting protein 10 OS=Ajellomyces capsulatus (strain H143) OX=544712 GN=VPS10 PE=3 SV=1	0.9907823801040649	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q5W7F4|ATS1_BOMMO A disintegrin and metalloproteinase with thrombospondin motifs 1 OS=Bombyx mori OX=7091 GN=ADAMTS-1 PE=2 SV=1	0.9902926683425903	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q24155|TRUNK_DROME Protein trunk OS=Drosophila melanogaster OX=7227 GN=trk PE=3 SV=1	0.9902624487876892	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q22744|RASF1_CAEEL Ras association domain-containing protein 1 homolog OS=Caenorhabditis elegans OX=6239 GN=rsf-1 PE=1 SV=1	0.9901142120361328	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P20792|DAF1_CAEEL Cell surface receptor daf-1 OS=Caenorhabditis elegans OX=6239 GN=daf-1 PE=1 SV=1	0.9900659918785095	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q09219|CPNA5_CAEEL Copine family protein 5 OS=Caenorhabditis elegans OX=6239 GN=cpna-5 PE=3 SV=2	0.9899845123291016	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|A5CQS5|RS2_CLAM3 Small ribosomal subunit protein uS2 OS=Clavibacter michiganensis subsp. michiganensis (strain NCPPB 382) OX=443906 GN=rpsB PE=3 SV=1	0.9723784923553467	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|B2RL62|RS2_PORG3 Small ribosomal subunit protein uS2 OS=Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561) OX=431947 GN=rpsB PE=3 SV=1	0.9621246457099915	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q7NVZ4|RS2_CHRVO Small ribosomal subunit protein uS2 OS=Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / CCUG 213 / NBRC 12614 / NCIMB 9131 / NCTC 9757 / MK) OX=243365 GN=rpsB PE=3 SV=1	0.9601462483406067	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|A4SYV1|RS2_POLAQ Small ribosomal subunit protein uS2 OS=Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 / QLW-P1DMWA-1) OX=312153 GN=rpsB PE=3 SV=1	0.9572223424911499	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|B1MZ65|RS2_LEUCK Small ribosomal subunit protein uS2 OS=Leuconostoc citreum (strain KM20) OX=349519 GN=rpsB PE=3 SV=2	0.9566298127174377	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q3SKN9|RS2_THIDA Small ribosomal subunit protein uS2 OS=Thiobacillus denitrificans (strain ATCC 25259 / T1) OX=292415 GN=rpsB PE=3 SV=1	0.9542997479438782	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q12K23|OBG_SHEDO GTPase Obg OS=Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013) OX=318161 GN=obg PE=3 SV=1	0.9520273804664612	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|C4YNR7|RSSA_CANAW Small ribosomal subunit protein uS2 OS=Candida albicans (strain WO-1) OX=294748 GN=RPS0 PE=3 SV=1	0.9504439830780029	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|A0KGS9|OBG_AERHH GTPase Obg OS=Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049) OX=380703 GN=obg PE=3 SV=1	0.9501877427101135	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q2W4C3|RS2_PARM1 Small ribosomal subunit protein uS2 OS=Paramagnetospirillum magneticum (strain ATCC 700264 / AMB-1) OX=342108 GN=rpsB PE=3 SV=1	0.9497460126876831	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|B3R5S0|GLYA_CUPTR Serine hydroxymethyltransferase OS=Cupriavidus taiwanensis (strain DSM 17343 / BCRC 17206 / CCUG 44338 / CIP 107171 / LMG 19424 / R1) OX=977880 GN=glyA PE=3 SV=1	0.9848547577857971	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|A0KNH4|GLYA_AERHH Serine hydroxymethyltransferase OS=Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049) OX=380703 GN=glyA PE=3 SV=1	0.9784929752349854	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|A1VRC8|GLYA_POLNA Serine hydroxymethyltransferase OS=Polaromonas naphthalenivorans (strain CJ2) OX=365044 GN=glyA PE=3 SV=1	0.9715068340301514	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|B1KJJ9|GLYA_SHEWM Serine hydroxymethyltransferase OS=Shewanella woodyi (strain ATCC 51908 / MS32) OX=392500 GN=glyA PE=3 SV=1	0.9621444344520569	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|B0JPX8|GLYA_MICAN Serine hydroxymethyltransferase OS=Microcystis aeruginosa (strain NIES-843 / IAM M-2473) OX=449447 GN=glyA PE=3 SV=1	0.9593448638916016	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q62DI5|GLYA2_BURMA Serine hydroxymethyltransferase 2 OS=Burkholderia mallei (strain ATCC 23344) OX=243160 GN=glyA2 PE=3 SV=1	0.9552587866783142	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|C1DRQ9|SERC_AZOVD Phosphoserine aminotransferase OS=Azotobacter vinelandii (strain DJ / ATCC BAA-1303) OX=322710 GN=serC PE=3 SV=1	0.9534859657287598	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|B1JRX7|GLYA_YERPY Serine hydroxymethyltransferase OS=Yersinia pseudotuberculosis serotype O:3 (strain YPIII) OX=502800 GN=glyA PE=3 SV=1	0.9497103691101074	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|A4SRB1|TSAD_AERS4 tRNA N6-adenosine threonylcarbamoyltransferase OS=Aeromonas salmonicida (strain A449) OX=382245 GN=tsaD PE=3 SV=1	0.9493083357810974	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|B9DMF3|GLYA_STACT Serine hydroxymethyltransferase OS=Staphylococcus carnosus (strain TM300) OX=396513 GN=glyA PE=3 SV=1	0.9490770101547241	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q49YT7|FTN_STAS1 Bacterial non-heme ferritin OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41) OX=342451 GN=ftnA PE=3 SV=1	0.9694281220436096	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|A1A1J2|HIS2_BIFAA Phosphoribosyl-ATP pyrophosphatase OS=Bifidobacterium adolescentis (strain ATCC 15703 / DSM 20083 / NCTC 11814 / E194a) OX=367928 GN=hisE PE=3 SV=2	0.9629254341125488	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q5HN41|FTN_STAEQ Bacterial non-heme ferritin OS=Staphylococcus epidermidis (strain ATCC 35984 / DSM 28319 / BCRC 17069 / CCUG 31568 / BM 3577 / RP62A) OX=176279 GN=ftnA PE=3 SV=1	0.9612093567848206	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|A0AJP7|TRMD_LISW6 tRNA (guanine-N(1)-)-methyltransferase OS=Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CCUG 15529 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8) OX=386043 GN=trmD PE=3 SV=1	0.9589141011238098	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|B8DDW1|TRMD_LISMH tRNA (guanine-N(1)-)-methyltransferase OS=Listeria monocytogenes serotype 4a (strain HCC23) OX=552536 GN=trmD PE=3 SV=1	0.9586326479911804	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|C1KYH2|SYC_LISMC Cysteine--tRNA ligase OS=Listeria monocytogenes serotype 4b (strain CLIP80459) OX=568819 GN=cysS PE=3 SV=1	0.9584450721740723	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q03K17|RNC_STRTD Ribonuclease 3 OS=Streptococcus thermophilus (strain ATCC BAA-491 / LMD-9) OX=322159 GN=rnc PE=3 SV=1	0.9582827091217041	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|A4SJP2|NUSB_AERS4 Transcription antitermination protein NusB OS=Aeromonas salmonicida (strain A449) OX=382245 GN=nusB PE=3 SV=1	0.9582669734954834	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q92A75|GCH1_LISIN GTP cyclohydrolase 1 OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=folE PE=3 SV=1	0.9582417607307434	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|A7Z4T0|RIMP_BACVZ Ribosome maturation factor RimP OS=Bacillus velezensis (strain DSM 23117 / BGSC 10A6 / LMG 26770 / FZB42) OX=326423 GN=rimP PE=3 SV=1	0.9582390189170837	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B7M1Y3|FABZ_ECO8A 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli O8 (strain IAI1) OX=585034 GN=fabZ PE=3 SV=1	1.0	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|Q0TLF3|FABZ_ECOL5 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli O6:K15:H31 (strain 536 / UPEC) OX=362663 GN=fabZ PE=3 SV=1	1.0	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	1.0	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B4TYE0|FABZ_SALSV 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Salmonella schwarzengrund (strain CVM19633) OX=439843 GN=fabZ PE=3 SV=1	0.9988477230072021	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A8AYV7|FABZ_STRGC 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=fabZ PE=3 SV=1	0.9819694757461548	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A2RCX7|FABZ_STRPG 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Streptococcus pyogenes serotype M5 (strain Manfredo) OX=160491 GN=fabZ PE=3 SV=1	0.9776428937911987	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|Q48RS4|FABZ_STRPM 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Streptococcus pyogenes serotype M28 (strain MGAS6180) OX=319701 GN=fabZ PE=3 SV=2	0.9776428937911987	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|P0A1U1|YIGI_SALTI Medium/long-chain acyl-CoA thioesterase YigI OS=Salmonella typhi OX=90370 GN=yigI PE=3 SV=1	0.9773680567741394	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|P0A6Q3|FABA_ECOLI 3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase OS=Escherichia coli (strain K12) OX=83333 GN=fabA PE=1 SV=2	0.9773339033126831	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B7LE54|FABA_ECO55 3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase OS=Escherichia coli (strain 55989 / EAEC) OX=585055 GN=fabA PE=3 SV=1	0.9770975112915039	success
sp|P08675|CSP_PLACL Circumsporozoite protein OS=Plasmodium cynomolgi (strain London) OX=5831 GN=CSP PE=3 SV=1	sp|P08676|CSP_PLACM Circumsporozoite protein OS=Plasmodium cynomolgi (strain Mulligan/NIH) OX=5832 GN=CSP PE=3 SV=3	0.9707757234573364	success
