Query	Annotation	Similarity_Score	Status
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|O00763|ACACB_HUMAN Acetyl-CoA carboxylase 2 OS=Homo sapiens OX=9606 GN=ACACB PE=1 SV=3	0.9903903007507324	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|C5M4D4|CHO2_CANTT Phosphatidylethanolamine N-methyltransferase OS=Candida tropicalis (strain ATCC MYA-3404 / T1) OX=294747 GN=CHO2 PE=3 SV=1	0.9894107580184937	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|P09610|HMDH_MESAU 3-hydroxy-3-methylglutaryl-coenzyme A reductase OS=Mesocricetus auratus OX=10036 GN=HMGCR PE=1 SV=1	0.989269495010376	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|Q2U0S9|MCD4_ASPOR GPI ethanolamine phosphate transferase 1 OS=Aspergillus oryzae (strain ATCC 42149 / RIB 40) OX=510516 GN=mcd4 PE=3 SV=1	0.9892584681510925	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|Q9SHJ3|CALS7_ARATH Callose synthase 7 OS=Arabidopsis thaliana OX=3702 GN=CALS7 PE=3 SV=3	0.9892172813415527	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|Q9HDZ2|CWH43_SCHPO Protein cwh43 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cwh43 PE=2 SV=2	0.9890096783638	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|C0NU79|PFF1_AJECG Vacuolar membrane protease OS=Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) OX=447093 GN=HCBG_06910 PE=3 SV=1	0.9884809851646423	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|Q8TGA1|AFLB_ASPPU Fatty acid synthase beta subunit aflB OS=Aspergillus parasiticus (strain ATCC 56775 / NRRL 5862 / SRRC 143 / SU-1) OX=1403190 GN=aflB PE=2 SV=1	0.9884355068206787	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|Q8TGA2|AFLA_ASPPU Fatty acid synthase alpha subunit aflA OS=Aspergillus parasiticus (strain ATCC 56775 / NRRL 5862 / SRRC 143 / SU-1) OX=1403190 GN=aflA PE=3 SV=1	0.9878300428390503	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|P20707|ODO1_AZOVI 2-oxoglutarate dehydrogenase E1 component OS=Azotobacter vinelandii OX=354 GN=sucA PE=3 SV=1	0.9877724051475525	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q05059|GD_HHV1F Envelope glycoprotein D OS=Human herpesvirus 1 (strain F) OX=10304 GN=gD PE=1 SV=1	0.9961088299751282	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P57083|GD_HHV1P Envelope glycoprotein D OS=Human herpesvirus 1 (strain Patton) OX=10308 GN=gD PE=1 SV=1	0.9960711002349854	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q5RGJ8|GNPTA_DANRE N-acetylglucosamine-1-phosphotransferase subunits alpha/beta OS=Danio rerio OX=7955 GN=gnptab PE=1 SV=1	0.9954124689102173	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P18535|GC_MEHVH Envelope glycoprotein C homolog OS=Meleagrid herpesvirus 1 (strain H2) OX=10392 GN=gC PE=3 SV=1	0.9952476620674133	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q9ILI6|NS1A_TASV2 Non-structural polyprotein 1A OS=Turkey astrovirus 2 OX=246343 GN=ORF1 PE=3 SV=1	0.9948105812072754	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q9LJK1|FUT11_ARATH Glycoprotein 3-alpha-L-fucosyltransferase A OS=Arabidopsis thaliana OX=3702 GN=FUT11 PE=1 SV=1	0.9947038888931274	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q8WYB5|KAT6B_HUMAN Histone acetyltransferase KAT6B OS=Homo sapiens OX=9606 GN=KAT6B PE=1 SV=3	0.9945333003997803	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q9VS50|ECO_DROME N-acetyltransferase eco OS=Drosophila melanogaster OX=7227 GN=eco PE=1 SV=1	0.9945327639579773	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q7TBL3|IBMP_CYLCV Transactivator/viroplasmin protein OS=Cestrum yellow leaf curling virus OX=175814 GN=ORF VI PE=3 SV=1	0.9944891929626465	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P33379|ACTA_LISMO Actin assembly-inducing protein OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=actA PE=1 SV=1	0.9944849014282227	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|A1SLR0|RS2_NOCSJ Small ribosomal subunit protein uS2 OS=Nocardioides sp. (strain ATCC BAA-499 / JS614) OX=196162 GN=rpsB PE=3 SV=1	0.9961643815040588	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|A1A1H9|RS2_BIFAA Small ribosomal subunit protein uS2 OS=Bifidobacterium adolescentis (strain ATCC 15703 / DSM 20083 / NCTC 11814 / E194a) OX=367928 GN=rpsB PE=3 SV=2	0.9944953918457031	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|A1UEI0|RS2_MYCSK Small ribosomal subunit protein uS2 OS=Mycobacterium sp. (strain KMS) OX=189918 GN=rpsB PE=3 SV=1	0.9943057298660278	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q6MGY6|RS2_BDEBA Small ribosomal subunit protein uS2 OS=Bdellovibrio bacteriovorus (strain ATCC 15356 / DSM 50701 / NCIMB 9529 / HD100) OX=264462 GN=rpsB PE=3 SV=1	0.9934400916099548	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|A3CQW3|RS2_STRSV Small ribosomal subunit protein uS2 OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=rpsB PE=3 SV=1	0.9918992519378662	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|P0DE88|RS2_STRP3 Small ribosomal subunit protein uS2 OS=Streptococcus pyogenes serotype M3 (strain ATCC BAA-595 / MGAS315) OX=198466 GN=rpsB PE=3 SV=1	0.9904763698577881	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|B6Q3G2|RSSA_TALMQ Small ribosomal subunit protein uS2 OS=Talaromyces marneffei (strain ATCC 18224 / CBS 334.59 / QM 7333) OX=441960 GN=rps0 PE=3 SV=1	0.9894222617149353	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q1I626|RS2_PSEE4 Small ribosomal subunit protein uS2 OS=Pseudomonas entomophila (strain L48) OX=384676 GN=rpsB PE=3 SV=1	0.9890791773796082	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|A7RKS5|RSSA_NEMVE Small ribosomal subunit protein uS2 OS=Nematostella vectensis OX=45351 GN=v1g198553 PE=3 SV=1	0.9871711730957031	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|B1LGX0|RS2_ECOSM Small ribosomal subunit protein uS2 OS=Escherichia coli (strain SMS-3-5 / SECEC) OX=439855 GN=rpsB PE=3 SV=1	0.9866324663162231	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q0TET8|GLYA_ECOL5 Serine hydroxymethyltransferase OS=Escherichia coli O6:K15:H31 (strain 536 / UPEC) OX=362663 GN=glyA PE=3 SV=1	0.9978704452514648	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|A1WQP4|GLYA_VEREI Serine hydroxymethyltransferase OS=Verminephrobacter eiseniae (strain EF01-2) OX=391735 GN=glyA PE=3 SV=2	0.9977583885192871	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|B0CL90|GLYA_BRUSI Serine hydroxymethyltransferase OS=Brucella suis (strain ATCC 23445 / NCTC 10510) OX=470137 GN=glyA PE=3 SV=1	0.9975672364234924	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q5NN85|GLYA_ZYMMO Serine hydroxymethyltransferase OS=Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4) OX=264203 GN=glyA PE=3 SV=1	0.9975063800811768	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q2W4T2|GLYA_PARM1 Serine hydroxymethyltransferase OS=Paramagnetospirillum magneticum (strain ATCC 700264 / AMB-1) OX=342108 GN=glyA PE=3 SV=1	0.9974891543388367	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|A7NIF2|GLYA_ROSCS Serine hydroxymethyltransferase OS=Roseiflexus castenholzii (strain DSM 13941 / HLO8) OX=383372 GN=glyA PE=3 SV=1	0.9970425963401794	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q30YL7|GLYA_OLEA2 Serine hydroxymethyltransferase OS=Oleidesulfovibrio alaskensis (strain ATCC BAA-1058 / DSM 17464 / G20) OX=207559 GN=glyA PE=3 SV=1	0.996670663356781	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|B8G933|GLYA_CHLAD Serine hydroxymethyltransferase OS=Chloroflexus aggregans (strain MD-66 / DSM 9485) OX=326427 GN=glyA PE=3 SV=1	0.9962971806526184	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q2G646|GLYA_NOVAD Serine hydroxymethyltransferase OS=Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199) OX=279238 GN=glyA PE=3 SV=1	0.9962846636772156	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|C3P1G5|GLYA_BACAA Serine hydroxymethyltransferase OS=Bacillus anthracis (strain A0248) OX=592021 GN=glyA PE=3 SV=1	0.995887041091919	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q21MQ9|COQ7_SACD2 3-demethoxyubiquinol 3-hydroxylase OS=Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024) OX=203122 GN=coq7 PE=3 SV=1	0.9728639721870422	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q45538|COTJC_BACSU Protein CotJC OS=Bacillus subtilis (strain 168) OX=224308 GN=cotJC PE=3 SV=1	0.9726131558418274	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|O46414|FRIH_BOVIN Ferritin heavy chain OS=Bos taurus OX=9913 GN=FTH1 PE=1 SV=3	0.971686601638794	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|A3M6L7|COQ7_ACIBT 3-demethoxyubiquinol 3-hydroxylase OS=Acinetobacter baumannii (strain ATCC 17978 / DSM 105126 / CIP 53.77 / LMG 1025 / NCDC KC755 / 5377) OX=400667 GN=coq7 PE=3 SV=2	0.9701880216598511	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q9PD41|COQ7_XYLFA 3-demethoxyubiquinol 3-hydroxylase OS=Xylella fastidiosa (strain 9a5c) OX=160492 GN=coq7 PE=3 SV=2	0.9700393080711365	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|B0BP90|SYK_ACTPJ Lysine--tRNA ligase OS=Actinobacillus pleuropneumoniae serotype 3 (strain JL03) OX=434271 GN=lysS PE=3 SV=1	0.9690368175506592	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q4ZWW0|SYK_PSEU2 Lysine--tRNA ligase OS=Pseudomonas syringae pv. syringae (strain B728a) OX=205918 GN=lysS PE=3 SV=1	0.9687893390655518	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|B2HXG0|SUCC_ACIBC Succinate--CoA ligase [ADP-forming] subunit beta OS=Acinetobacter baumannii (strain ACICU) OX=405416 GN=sucC PE=3 SV=1	0.9685632586479187	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|B7NFT6|RSD_ECOLU Regulator of sigma D OS=Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC) OX=585056 GN=rsd PE=3 SV=1	0.968500554561615	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q03ZQ7|RF2_LEUMM Peptide chain release factor 2 OS=Leuconostoc mesenteroides subsp. mesenteroides (strain ATCC 8293 / DSM 20343 / BCRC 11652 / CCM 1803 / JCM 6124 / NCDO 523 / NBRC 100496 / NCIMB 8023 / NCTC 12954 / NRRL B-1118 / 37Y) OX=203120 GN=prfB PE=3 SV=1	0.9683785438537598	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A4W6S5|FABZ_ENT38 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Enterobacter sp. (strain 638) OX=399742 GN=fabZ PE=3 SV=1	0.9998069405555725	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B8JFW8|FABZ_ANAD2 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Anaeromyxobacter dehalogenans (strain 2CP-1 / ATCC BAA-258) OX=455488 GN=fabZ PE=3 SV=1	0.9941433668136597	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A8I489|FABZ_AZOC5 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG 6465 / NBRC 14845 / NCIMB 13405 / ORS 571) OX=438753 GN=fabZ PE=3 SV=1	0.9935659170150757	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|P0DB03|FABZ_STRPQ 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Streptococcus pyogenes serotype M3 (strain SSI-1) OX=193567 GN=fabZ PE=3 SV=1	0.9931625127792358	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A4J952|FABZ_DESRM 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Desulforamulus reducens (strain ATCC BAA-1160 / DSM 100696 / MI-1) OX=349161 GN=fabZ PE=3 SV=1	0.9927900433540344	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|Q5R0Z2|FABZ_IDILO 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Idiomarina loihiensis (strain ATCC BAA-735 / DSM 15497 / L2-TR) OX=283942 GN=fabZ PE=3 SV=1	0.9925435781478882	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|C1CPT4|FABZ_STRZT 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Streptococcus pneumoniae (strain Taiwan19F-14) OX=487213 GN=fabZ PE=3 SV=1	0.9912063479423523	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A9AIM5|FABZ_BURM1 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Burkholderia multivorans (strain ATCC 17616 / 249) OX=395019 GN=fabZ PE=3 SV=1	0.989968478679657	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B6JNP2|FABZ_HELP2 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Helicobacter pylori (strain P12) OX=570508 GN=fabZ PE=3 SV=1	0.9898354411125183	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A7N0M3|FABA_VIBC1 3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase OS=Vibrio campbellii (strain ATCC BAA-1116) OX=2902295 GN=fabA PE=3 SV=1	0.9806432127952576	success
sp|P08675|CSP_PLACL Circumsporozoite protein OS=Plasmodium cynomolgi (strain London) OX=5831 GN=CSP PE=3 SV=1	sp|P06914|CSP_PLAYO Circumsporozoite protein OS=Plasmodium yoelii yoelii OX=73239 GN=CSP PE=3 SV=1	0.9929125308990479	success
sp|P08675|CSP_PLACL Circumsporozoite protein OS=Plasmodium cynomolgi (strain London) OX=5831 GN=CSP PE=3 SV=1	sp|Q6AXT8|SF3A2_RAT Splicing factor 3A subunit 2 OS=Rattus norvegicus OX=10116 GN=Sf3a2 PE=2 SV=1	0.9829066395759583	success
sp|P08675|CSP_PLACL Circumsporozoite protein OS=Plasmodium cynomolgi (strain London) OX=5831 GN=CSP PE=3 SV=1	sp|D1FNK0|CL4A2_GLORO CLAVATA3/ESR (CLE)-related protein 4A-2 OS=Globodera rostochiensis OX=31243 GN=CLE-4A-2 PE=2 SV=1	0.9823598861694336	success
