Query	Annotation	Similarity_Score	Status
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|C5JCV0|CHO2_BLAGS Phosphatidylethanolamine N-methyltransferase OS=Blastomyces gilchristii (strain SLH14081) OX=559298 GN=CHO2 PE=3 SV=1	0.9947300553321838	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|B2B585|PFF1_PODAN Vacuolar membrane protease OS=Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) OX=515849 GN=Pa_2_3840 PE=3 SV=1	0.9724562168121338	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|Q9FNX8|LOX4_ARATH Lipoxygenase 4, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LOX4 PE=1 SV=1	0.9722774028778076	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|Q4PE51|IML1_MYCMD Vacuolar membrane-associated protein IML1 OS=Mycosarcoma maydis OX=5270 GN=IML1 PE=3 SV=1	0.9694008231163025	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|F9X2Z5|CHS5_ZYMTI Chitin synthase 5 OS=Zymoseptoria tritici (strain CBS 115943 / IPO323) OX=336722 GN=CHS5 PE=3 SV=1	0.9692790508270264	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|A4R596|IML1_PYRO7 Vacuolar membrane-associated protein IML1 OS=Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) OX=242507 GN=IML1 PE=3 SV=2	0.9688804149627686	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|A2QQ79|NPR3_ASPNC Nitrogen permease regulator 3 OS=Aspergillus niger (strain ATCC MYA-4892 / CBS 513.88 / FGSC A1513) OX=425011 GN=npr3 PE=3 SV=2	0.9666424989700317	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|Q39565|DYHB_CHLRE Dynein beta chain, flagellar outer arm OS=Chlamydomonas reinhardtii OX=3055 GN=ODA4 PE=3 SV=1	0.9659227132797241	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|P0C2H4|DSE_BOVIN Dermatan-sulfate epimerase OS=Bos taurus OX=9913 GN=DSE PE=1 SV=1	0.9656959772109985	success
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|A0A4P8DJU2|DMPKS_CRYX8 Atrochrysone carboxylic acid synthase OS=Cryptosporiopsis sp. (strain 8999) OX=2572248 GN=dmx-nrPKS PE=3 SV=1	0.9649362564086914	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|A4UHQ1|GLYCO_EBLV1 Glycoprotein OS=European bat lyssavirus 1 (strain Bat/Germany/RV9/1968) OX=453115 GN=G PE=3 SV=1	0.9894382357597351	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q0GBX6|GLYCO_RABVD Glycoprotein OS=Rabies virus (strain China/DRV) OX=445792 GN=G PE=1 SV=1	0.9857615828514099	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|A8C8W3|HEMA_I67A2 Hemagglutinin OS=Influenza A virus (strain A/Swine/Wisconsin/1/1967 H1N1) OX=382855 GN=HA PE=3 SV=1	0.985076367855072	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P17388|VL1_HPV31 Major capsid protein L1 OS=Human papillomavirus 31 OX=10585 GN=L1 PE=3 SV=1	0.9849735498428345	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|B4NK88|SNMP1_DROWI Sensory neuron membrane protein 1 OS=Drosophila willistoni OX=7260 GN=Snmp1 PE=3 SV=1	0.9848563075065613	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P28729|GP_SEOUR Envelopment polyprotein OS=Seoul virus (strain R22) OX=31620 GN=GP PE=3 SV=1	0.9843990802764893	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P54669|VL1_HPV68 Major capsid protein L1 OS=Human papillomavirus 68 OX=45240 GN=L1 PE=3 SV=1	0.9840531349182129	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|Q17A88|SNMP1_AEDAE Sensory neuron membrane protein 1 OS=Aedes aegypti OX=7159 GN=snmp1 PE=2 SV=2	0.9839569926261902	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P03453|HEMA_I77AB Hemagglutinin OS=Influenza A virus (strain A/USSR/90/1977 H1N1) OX=381516 GN=HA PE=3 SV=2	0.9837282299995422	success
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|P75409|CARDS_MYCPN ADP-ribosylating toxin CARDS OS=Mycoplasma pneumoniae (strain ATCC 29342 / M129 / Subtype 1) OX=272634 GN=cards PE=1 SV=1	0.9821392297744751	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|B3DRT0|RS2_BIFLD Small ribosomal subunit protein uS2 OS=Bifidobacterium longum (strain DJO10A) OX=205913 GN=rpsB PE=3 SV=1	0.9909840226173401	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|B5EHW1|RS2_CITBB Small ribosomal subunit protein uS2 OS=Citrifermentans bemidjiense (strain ATCC BAA-1014 / DSM 16622 / JCM 12645 / Bem) OX=404380 GN=rpsB PE=3 SV=1	0.984466552734375	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q98MB2|RS2_RHILO Small ribosomal subunit protein uS2 OS=Mesorhizobium japonicum (strain LMG 29417 / CECT 9101 / MAFF 303099) OX=266835 GN=rpsB PE=3 SV=1	0.9840268492698669	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|A4SDC1|RS2_CHLPM Small ribosomal subunit protein uS2 OS=Chlorobium phaeovibrioides (strain DSM 265 / 1930) OX=290318 GN=rpsB PE=3 SV=1	0.9839874505996704	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q2JLB3|RS2_SYNJB Small ribosomal subunit protein uS2 OS=Synechococcus sp. (strain JA-2-3B'a(2-13)) OX=321332 GN=rpsB PE=3 SV=1	0.9825769066810608	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|B3E716|RS2_TRIL1 Small ribosomal subunit protein uS2 OS=Trichlorobacter lovleyi (strain ATCC BAA-1151 / DSM 17278 / SZ) OX=398767 GN=rpsB PE=3 SV=1	0.9771194458007812	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q5HGH6|RS2_STAAC Small ribosomal subunit protein uS2 OS=Staphylococcus aureus (strain COL) OX=93062 GN=rpsB PE=3 SV=1	0.9755741357803345	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q5M6G5|RS2_STRT2 Small ribosomal subunit protein uS2 OS=Streptococcus thermophilus (strain ATCC BAA-250 / LMG 18311) OX=264199 GN=rpsB PE=3 SV=1	0.9748786687850952	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q48QY6|RS2_STRPM Small ribosomal subunit protein uS2 OS=Streptococcus pyogenes serotype M28 (strain MGAS6180) OX=319701 GN=rpsB PE=3 SV=1	0.9748458862304688	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|B9JEX0|RS2_RHIR8 Small ribosomal subunit protein uS2 OS=Rhizobium rhizogenes (strain K84 / ATCC BAA-868) OX=311403 GN=rpsB PE=3 SV=1	0.9742769002914429	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q7VUW7|GLYA_BORPE Serine hydroxymethyltransferase OS=Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251) OX=257313 GN=glyA PE=3 SV=1	0.9999754428863525	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q8PCN4|GLYA_XANCP Serine hydroxymethyltransferase OS=Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25) OX=190485 GN=glyA PE=3 SV=1	0.9969033002853394	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|A8ZTV3|GLYA_DESOH Serine hydroxymethyltransferase OS=Desulfosudis oleivorans (strain DSM 6200 / JCM 39069 / Hxd3) OX=96561 GN=glyA PE=3 SV=1	0.9967687726020813	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q9XAZ1|GLYA_NEIMF Serine hydroxymethyltransferase OS=Neisseria meningitidis serogroup C / serotype 2a (strain ATCC 700532 / DSM 15464 / FAM18) OX=272831 GN=glyA PE=3 SV=2	0.9960357546806335	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|B7NRK2|GLYA_ECO7I Serine hydroxymethyltransferase OS=Escherichia coli O7:K1 (strain IAI39 / ExPEC) OX=585057 GN=glyA PE=3 SV=1	0.994510293006897	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q32D21|GLYA_SHIDS Serine hydroxymethyltransferase OS=Shigella dysenteriae serotype 1 (strain Sd197) OX=300267 GN=glyA PE=3 SV=1	0.9944614171981812	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|C1DEQ3|GLYA_AZOVD Serine hydroxymethyltransferase OS=Azotobacter vinelandii (strain DJ / ATCC BAA-1303) OX=322710 GN=glyA PE=3 SV=1	0.994044303894043	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|A1VEK5|GLYA_NITV4 Serine hydroxymethyltransferase OS=Nitratidesulfovibrio vulgaris (strain DP4) OX=391774 GN=glyA PE=3 SV=1	0.9938758015632629	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|A8FSQ9|GLYA_SHESH Serine hydroxymethyltransferase OS=Shewanella sediminis (strain HAW-EB3) OX=425104 GN=glyA PE=3 SV=1	0.9937317371368408	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q71WN9|GLYA_LISMF Serine hydroxymethyltransferase OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=glyA PE=3 SV=1	0.9933898448944092	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q9BXU8|FHL17_HUMAN Ferritin heavy polypeptide-like 17 OS=Homo sapiens OX=9606 GN=FTHL17 PE=1 SV=1	0.9900897145271301	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q9R6T3|DPSA_SYNP6 Nutrient stress-induced DNA-binding protein OS=Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) OX=269084 GN=dpsA PE=3 SV=2	0.9874772429466248	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|P0A999|FTNA_ECOL6 Bacterial non-heme ferritin OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=ftnA PE=3 SV=1	0.9830577969551086	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q2YU34|FTN_STAAB Bacterial non-heme ferritin OS=Staphylococcus aureus (strain bovine RF122 / ET3-1) OX=273036 GN=ftnA PE=3 SV=1	0.9826853275299072	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q84AP0|DPS_SERMA DNA protection during starvation protein OS=Serratia marcescens OX=615 GN=dps PE=3 SV=1	0.9814443588256836	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q9WZP3|FLP_THEMA Ferritin-like protein OS=Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274 GN=TM_0786 PE=1 SV=1	0.9807978868484497	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|A7NC15|COQ7_FRATF 3-demethoxyubiquinol 3-hydroxylase OS=Francisella tularensis subsp. holarctica (strain FTNF002-00 / FTA) OX=458234 GN=coq7 PE=3 SV=1	0.9790081977844238	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|C4ZXY4|DPS_ECOBW DNA protection during starvation protein OS=Escherichia coli (strain K12 / MC4100 / BW2952) OX=595496 GN=dps PE=3 SV=1	0.9784480929374695	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q3Z3X3|DPS_SHISS DNA protection during starvation protein OS=Shigella sonnei (strain Ss046) OX=300269 GN=dps PE=3 SV=3	0.9784480929374695	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|P0ABT4|DPS_SHIFL DNA protection during starvation protein OS=Shigella flexneri OX=623 GN=dps PE=3 SV=2	0.9784480929374695	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B5BAN7|FABZ_SALPK 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Salmonella paratyphi A (strain AKU_12601) OX=554290 GN=fabZ PE=3 SV=1	0.9999437928199768	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B5F9W5|FABZ_ALIFM 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Aliivibrio fischeri (strain MJ11) OX=388396 GN=fabZ PE=3 SV=1	0.9952282905578613	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A4SQH1|FABZ_AERS4 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Aeromonas salmonicida (strain A449) OX=382245 GN=fabZ PE=3 SV=1	0.9946335554122925	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A3MKT1|FABZ_BURM7 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Burkholderia mallei (strain NCTC 10247) OX=320389 GN=fabZ PE=3 SV=1	0.9938228130340576	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B1JUD9|FABZ_BURO0 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Burkholderia orbicola (strain MC0-3) OX=406425 GN=fabZ PE=3 SV=1	0.9936703443527222	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B8JFW8|FABZ_ANAD2 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Anaeromyxobacter dehalogenans (strain 2CP-1 / ATCC BAA-258) OX=455488 GN=fabZ PE=3 SV=1	0.9934557676315308	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|Q3JCW5|FABZ_NITOC 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Nitrosococcus oceani (strain ATCC 19707 / BCRC 17464 / JCM 30415 / NCIMB 11848 / C-107) OX=323261 GN=fabZ PE=3 SV=1	0.993133544921875	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A1S4Q1|FABZ_SHEAM 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Shewanella amazonensis (strain ATCC BAA-1098 / SB2B) OX=326297 GN=fabZ PE=3 SV=1	0.9931215047836304	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|P61454|FABZ_RHOPA 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=fabZ PE=3 SV=1	0.9909545183181763	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|Q493C1|FABZ_BLOPB 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Blochmanniella pennsylvanica (strain BPEN) OX=291272 GN=fabZ PE=3 SV=1	0.9906068444252014	success
sp|P08675|CSP_PLACL Circumsporozoite protein OS=Plasmodium cynomolgi (strain London) OX=5831 GN=CSP PE=3 SV=1	sp|P06914|CSP_PLAYO Circumsporozoite protein OS=Plasmodium yoelii yoelii OX=73239 GN=CSP PE=3 SV=1	0.9732257723808289	success
sp|P08675|CSP_PLACL Circumsporozoite protein OS=Plasmodium cynomolgi (strain London) OX=5831 GN=CSP PE=3 SV=1	sp|P19597|CSP_PLAFO Circumsporozoite protein OS=Plasmodium falciparum (isolate NF54) OX=5843 GN=CSP PE=1 SV=2	0.9569826126098633	success
sp|P08675|CSP_PLACL Circumsporozoite protein OS=Plasmodium cynomolgi (strain London) OX=5831 GN=CSP PE=3 SV=1	sp|D1FNK8|CL4A3_GLORO CLAVATA3/ESR (CLE)-related protein 4A-3 OS=Globodera rostochiensis OX=31243 GN=CLE-4A-3 PE=2 SV=1	0.9442864656448364	success
sp|P08675|CSP_PLACL Circumsporozoite protein OS=Plasmodium cynomolgi (strain London) OX=5831 GN=CSP PE=3 SV=1	sp|B3LQU0|PIR1_YEAS1 Cell wall mannoprotein PIR1 OS=Saccharomyces cerevisiae (strain RM11-1a) OX=285006 GN=PIR1 PE=3 SV=1	0.93116694688797	success
